Formula,Energy,sigma bond length,Bond length,O sigma,Cation sigma,DeltaH,T/K
"['Ge', 'Hf', 'Ce', 'Mn']",-6150.676802820417,0.1466756532700613,2.062165453425352,0.5155974436564699,0.08423852140974697,2.7280233287004387,22835.99206906068
"['Zr', 'Ce', 'Rh', 'Mn']",-6019.30165140519,0.1240937585064771,2.093147739286067,0.600350488605755,0.08310279912785615,2.7361937962665053,22904.386180861806
"['Hf', 'Ce', 'Ir', 'Mn']",-6259.281982627551,0.1218962195430536,2.09098273806933,0.5551117934191296,0.08118041502524243,2.7399363867055495,22935.715005906884
"['Sn', 'Ce', 'Ir', 'Mn']",-5508.328980828976,0.1145080719981027,2.0910856110727445,0.41496705551101076,0.08272279092547606,2.740487448243888,22940.3278832187
"['Pb', 'Ce', 'Rh', 'Mn']",-5222.4347375760535,0.1448069188857975,2.1318188461677594,0.4769543570095418,0.07556348719732776,2.7424872346448055,22957.067881704315
"['Ti', 'Ce', 'Ir', 'Mn']",-6025.14023719492,0.1400674148105144,2.062062593766507,0.4965440333653459,0.08359151623964903,2.7492354803525867,23013.556726151393
"['Ge', 'Ce', 'Ru', 'Mn']",-5608.59171676171,0.1497916410263863,2.042764632838028,0.37879151590731336,0.0785957872987,2.760610620242632,23108.77680787895
"['Sn', 'Ce', 'Rh', 'Mn']",-5392.924048596938,0.1145338117067494,2.0845665253593277,0.44589846576028475,0.07219185923142662,2.7650988549841387,23146.347341782686
"['Ti', 'Ce', 'Rh', 'Mn']",-5911.87466498615,0.1340581560934182,2.055368801040582,0.5493013403883951,0.07418139697715886,2.7654900120019477,23149.6216754229
"['Hf', 'Ce', 'Rh', 'Mn']",-6140.779540771637,0.1179677795820387,2.0838240960496552,0.6354017073688801,0.08007125568704151,2.7766474404140666,23243.019317609353
"['Ge', 'Pb', 'Ce', 'Mn']",-5208.660147805709,0.1764344880986867,2.115153408370184,0.46851620446160963,0.08356963264709533,2.786331294099635,23324.08182306341
"['Ge', 'Ce', 'Ir', 'Mn']",-5531.697527885176,0.1389624008965818,2.048465841428916,0.36802109175176223,0.08561219587441954,2.790895360683459,23362.287137224168
