Formula,sigma bond length_aPbO2,Cation sigma_aPbO2,DeltaH_aPbO2,sigma bond length_bad,Cation sigma_bad,DeltaH_bad,sigma bond length_rut,Cation sigma_rut,DeltaH_rut,rho_aPbO2,rho_bad,rho_rut,Min_rho,Min_Crystal_rho,Min_Crystal_DeltaH,Min_Crystal_sigma
"['Mn', 'Pt', 'Ti', 'V']",0.0857365200928548,0.0629142411019574,0.0957965805346043,0.086292928039995,0.0650788901727716,0.1034827039775274,0.0756188509557581,0.0649705532479156,0.0658216178500668,1.7384064295172896,1.8200105401585587,1.655072018320966,1.655072018320966,rut,rut,aPbO2
"['Hf', 'Pb', 'Pt', 'Rh']",0.0814094984501256,0.0454267118481756,0.1665727905000489,0.0804806635245346,0.0455686896800995,0.1687704387137296,0.0724595956406104,0.0497075280628043,0.1243747192365924,1.9003578932576617,1.919350908992398,1.6583308770437164,1.6583308770437164,rut,rut,aPbO2
"['Hf', 'Sn', 'Ti', 'V']",0.1020064894249345,0.0475737734510446,0.1297230984865329,0.1015089739858336,0.0512788858485789,0.1333652123143416,0.0742030206855242,0.0562549263107799,0.1070373869111414,1.6597404494335137,1.7447183570750628,1.66776323495123,1.6597404494335137,aPbO2,rut,aPbO2
"['Mn', 'Nb', 'Ti', 'V']",,,,0.1260751297325856,0.0641826478393526,0.1174530060805691,0.0961999951941105,0.0576986876722406,0.1006866784804279,,1.8765540124126483,1.6602007993881296,1.6602007993881296,rut,rut,rut
"['Hf', 'Mn', 'Pt', 'Ru']",0.0599197586813793,0.0693343808656718,0.1320996251782951,0.0590278682226419,0.0655159757852635,0.1384399845184063,0.0489878345736156,0.0560286097895706,0.1077033941297749,2.056523817518034,2.023383829610073,1.6673140807535038,1.6673140807535038,rut,rut,rut
"['Ir', 'Pb', 'Rh', 'Ru']",0.1215087458830961,0.0600423490177378,0.1106812710874036,0.106746646394412,0.0563371400518133,0.1067022028815065,,,,1.7599785288900338,1.6674072687894486,,1.6674072687894486,bad,bad,bad
"['Pb', 'Rh', 'Sn', 'Zr']",0.0772362825350571,0.0362446945888267,0.1883204044406792,0.0791519420691741,0.0409184014442537,0.1888535078590916,0.0635929382428609,0.0418179816686827,0.1430124666114682,1.9690724354478655,2.0239283962094374,1.67003489835881,1.67003489835881,rut,rut,aPbO2
"['Ge', 'Ir', 'Mn', 'Ti']",,,,0.0604265104614217,0.0568225444002134,0.1737159029427113,0.0494256743442077,0.057950716454776,0.102044344134673,,2.1158884640839166,1.6724029937686276,1.6724029937686276,rut,rut,bad
"['Mn', 'Rh', 'Ru', 'Ti']",,,,0.0501008266082735,0.0465334953336964,0.134734739565987,0.0406253473237528,0.0611122142695056,0.0904440047290062,,1.6785783068132047,1.6760000944437121,1.6760000944437121,rut,rut,bad
"['Ge', 'Rh', 'Ti', 'V']",,,,0.0700968809968826,0.0457551054518478,0.2050862242080722,0.0552601997890046,0.048866325538909,0.1291051102635361,,2.2129477049870663,1.676337010595429,1.676337010595429,rut,rut,bad
"['Ir', 'Mn', 'Rh', 'Ru']",,,,,,,0.0291063699485257,0.0709844096005317,0.009962561492034,,,1.6793212780873101,1.6793212780873101,rut,rut,rut
"['Pb', 'Pt', 'Rh', 'Ru']",0.099219127090021,0.0568579288715358,0.1072085046476019,0.0896070961069691,0.0597704301484017,0.1078333481390032,,,,1.6801011680053328,1.7390148989261283,,1.6801011680053328,aPbO2,aPbO2,aPbO2
"['Hf', 'Mn', 'Rh', 'Ti']",0.0697580780523659,0.0440879212513145,0.190396160696511,0.0690507934012897,0.0418309671985527,0.1932317090276489,0.0563739889228128,0.0453481666622799,0.1376021115135399,2.0732778733008055,2.070442755932679,1.6810991462492892,1.6810991462492892,rut,rut,bad
"['Mn', 'Pt', 'Ru', 'V']",,,,0.0657215140609157,0.060728043379763,0.0932256900641084,0.0553795584820519,0.0703102226477717,0.0509103902261598,,1.6817128956981606,1.728573812077448,1.6817128956981606,bad,rut,bad
"['Hf', 'Mn', 'Ru', 'Ti']",0.0849927769332945,0.0462315439752664,0.1615588019421832,0.0828021536303242,0.0456762941920831,0.1594746685340116,0.0675883000611121,0.0470280127185568,0.1344209925712416,1.8726053186976934,1.8490153327757661,1.6840286586265456,1.6840286586265456,rut,rut,bad
"['Hf', 'Mn', 'Sn', 'Zr']",0.0797317471043283,0.0579784383790943,0.1041152797876137,0.0809687147702505,0.063402604198921,0.1018099384954496,0.0604800039751051,0.0624131692781794,0.0878711207387645,1.6842142851351345,1.7781530391574232,1.6905505760249457,1.6842142851351345,aPbO2,rut,aPbO2
"['Ge', 'Pt', 'Rh', 'Sn']",0.0547249793859858,0.0346605958621231,0.1971709459856372,,,,0.0497138638994592,0.0346369630319881,0.156667088210761,2.029056437245319,,1.6868594564240431,1.6868594564240431,rut,rut,rut
"['Mn', 'Pt', 'Sn', 'Zr']",0.0730679630452056,0.0646739385143369,0.1243513399912519,0.0742121520437434,0.0697312294803578,0.1236500114263225,0.0578663157172036,0.0612462336664173,0.0922131869767017,1.9247506734476219,2.017049342250459,1.6872393070802127,1.6872393070802127,rut,rut,rut
"['Ce', 'Hf', 'Sn', 'Zr']",0.0878864164201112,0.0389035534242008,0.1509662536716991,0.0862760790829099,0.0364577497342235,0.1542223233470654,0.0621372748146357,0.0358765214274619,0.1744461396268786,1.6926510165911455,1.6882927279348843,1.8482948153613075,1.6882927279348843,bad,aPbO2,rut
"['Pb', 'Sn', 'Ti', 'V']",0.1325199526961459,0.0554282133764348,0.1133224256037319,0.1410427834179771,0.061365921451292,0.1130436418710605,0.112742517823141,0.0553915507661811,0.1145756103176491,1.6889972827501767,1.7983435291090828,1.695808414854427,1.6889972827501767,aPbO2,bad,rut
"['Hf', 'Rh', 'Ti', 'Zr']",0.0818205619344106,0.0336534314242576,0.1898125285924896,0.0842262459258402,0.0336781510155098,0.1919279980292492,0.0627142015600004,0.0386133780046262,0.151087931133687,1.9560711686005279,1.9745231221467923,1.6899041610156154,1.6899041610156154,rut,rut,aPbO2
"['Mn', 'Nb', 'Sn', 'Ti']",0.113758568547319,0.0580486615469948,0.1049339329993905,0.1146675762205538,0.0741259823208787,0.1335912430231118,0.0961169121781474,0.0704762554060454,0.0935404207053061,1.690058257437291,2.155911640487346,1.883341179292698,1.690058257437291,aPbO2,rut,aPbO2
"['Ge', 'Rh', 'Ru', 'Ti']",,,,0.0513876867909633,0.0401654650160107,0.2113462064341584,0.0433044864687947,0.0437999834288825,0.142114708086841,,2.204609988386792,1.6914492732021364,1.6914492732021364,rut,rut,bad
"['Ge', 'Hf', 'Pt', 'Rh']",0.0606628220596684,0.0430638178161054,0.190352324259984,0.0604640067265981,0.0444147360332082,0.2007417874083623,0.0510456373099312,0.0382861554184358,0.1518381213876525,2.0608746250377057,2.1618021491696537,1.691710618825317,1.691710618825317,rut,rut,rut
"['Hf', 'Pt', 'Rh', 'Zr']",0.0545814685524456,0.0485006464060371,0.1980103843359488,0.0540103355090963,0.0461679504222823,0.1989873410357931,0.0392091648636337,0.0424582732416733,0.144931189454927,2.1882963610992543,2.167906155799922,1.693548620779621,1.693548620779621,rut,rut,rut
"['Ir', 'Mn', 'Rh', 'Ti']",0.0472084825180139,0.0564693935993535,0.1412581906475383,0.0475872355874074,0.0560753538118428,0.1356856547977445,0.0438329090438138,0.0677134900320124,0.0601349407908644,1.8836819512117369,1.840295437526068,1.6967073249209845,1.6967073249209845,rut,rut,bad
"['Ge', 'Mn', 'Rh', 'Ti']",,,,0.0496794773932138,0.043004783066537,0.1808043903785359,0.0410987247915451,0.0555799058495645,0.1145161586430125,,1.9824673820826122,1.698888058687892,1.698888058687892,rut,rut,bad
"['Hf', 'Rh', 'Ti', 'V']",,,,0.0873825401039811,0.0489870988876898,0.1908089804075832,0.0698396007727544,0.0472570028907856,0.1361452053840306,,2.1370183266452814,1.6998116877606135,1.6998116877606135,rut,rut,rut
"['Hf', 'Mn', 'Ti', 'V']",0.1092041921668603,0.0677014873807657,0.1159880100956618,0.1069696799028988,0.0671699407019604,0.1202551548882722,0.0834264055705859,0.0634518345333991,0.0852244869134102,1.936507283240519,1.949214901956203,1.7000835333663924,1.7000835333663924,rut,rut,rut
"['Mn', 'Rh', 'Sn', 'Ti']",0.0684171507660316,0.0478689750791785,0.1829554267161297,0.0682229136548198,0.0509919462330456,0.1791920244142941,0.0599258628204949,0.0529923143715341,0.1223059047914771,2.060624435691349,2.073064029678012,1.7008917624403972,1.7008917624403972,rut,rut,aPbO2
"['Ge', 'Mn', 'Pt', 'Sn']",0.0652783302444459,0.0570442439104055,0.1298613666337313,0.0666498116810024,0.0557364808323874,0.1316031172689467,0.0582572211637859,0.0627966192869203,0.0889511139345931,1.819536591338011,1.8079821829903635,1.7034317911044363,1.7034317911044363,rut,rut,bad
"['Mn', 'Rh', 'Sn', 'V']",0.0867751145162054,0.0659164800439741,0.1292304603472542,0.0895657318220832,0.0697047401931768,0.1299547629855828,0.0747908139917202,0.0629921078849763,0.0882964465767086,1.9760803441841306,2.0513867245592032,1.704438817723281,1.704438817723281,rut,rut,rut
"['Ge', 'Ir', 'Mn', 'V']",0.0709780226023539,0.0621929651768921,0.1362812012431034,0.0733922054915808,0.06871693948218,0.1357064903518603,0.054597068508357,0.066123410038339,0.0734547086949488,1.9505704597664906,2.0657621024417963,1.7081689550201131,1.7081689550201131,rut,rut,aPbO2
"['Rh', 'Ru', 'Sn', 'V']",0.0612054405694864,0.0485208114961126,0.1795477149682733,0.0619256000345338,0.0479085094454745,0.1728714728200033,0.0565566143722361,0.0526012600229529,0.1248930408326041,2.042475417440446,1.9824631433834117,1.7107587708807166,1.7107587708807166,rut,rut,bad
"['Sn', 'Ti', 'V', 'Zr']",0.1120851240870203,0.0485998192861479,0.1347976329537976,0.1120773004429788,0.0519603835397435,0.1376300996836148,0.0835529976160272,0.0549327273233977,0.128741586695674,1.7113751904794143,1.7848718152447427,1.775702746773232,1.7113751904794143,aPbO2,rut,aPbO2
"['Hf', 'Mn', 'Nb', 'Ti']",0.1217791328808712,0.0605944467306516,0.0996917328030022,,,,0.1014930357038918,0.0849534872430481,0.0726224987360097,1.7116398482892543,,2.1199701647402818,1.7116398482892543,aPbO2,rut,aPbO2
"['Ge', 'Hf', 'Pb', 'Sn']",0.1044980143867428,0.0440409255867833,0.1676580550233204,0.0979106634590715,0.043483614382393,0.1746920672636918,0.0912022733841675,0.0457173830092789,0.1414184828873423,1.8905938664099453,1.9392349634293804,1.7144279779595446,1.7144279779595446,rut,rut,bad
"['Mn', 'Pt', 'Sn', 'V']",0.0856022770998781,0.0695926595758791,0.0776901277561004,0.0901220943610657,0.0701893092927039,0.0741362243447278,0.0754048652289332,0.0710654247419553,0.037395453712901,1.7992478140288202,1.7988846773204434,1.7151458504918193,1.7151458504918193,rut,rut,aPbO2
"['Hf', 'Pt', 'Rh', 'Ru']",0.0411231593142111,0.0521111870416488,0.1557383441791913,0.0424562523957351,0.0542112703418201,0.1517913928239025,0.0362577060495341,0.059451762900549,0.1053898610862233,1.9145551584874143,1.9189800695656347,1.7195298443175469,1.7195298443175469,rut,rut,aPbO2
"['Ge', 'Hf', 'Pt', 'V']",0.0784779728937354,0.0525596740652521,0.1682754910972095,0.080707228050498,0.0552085248367231,0.1626122846988567,0.0657021132105777,0.0547399569450197,0.1210134492464662,2.012925585008765,2.0112184558911834,1.7234261669057374,1.7234261669057374,rut,rut,aPbO2
"['Mn', 'Pt', 'Rh', 'V']",,,,0.075727151979521,0.0617920154828313,0.0974671946669696,0.0655852218063284,0.0686965148177104,0.0633485040478492,,1.7241230363401143,1.7288187211497978,1.7241230363401143,bad,rut,bad
"['Hf', 'Mn', 'Pt', 'Zr']",0.0717527044351122,0.0564582918050327,0.1386526328664796,0.0724967656220834,0.0641183640019769,0.1307302598476578,0.0574821301992205,0.0591152859232818,0.1075744289536526,1.8662519056902902,1.951667454290179,1.7250425592334608,1.7250425592334608,rut,rut,aPbO2
"['Mn', 'Pb', 'Pt', 'Rh']",,,,0.0898779906963927,0.0648866118136976,0.1343261634397077,0.0863283284244982,0.0601262017420987,0.1046646289044392,,1.9871601034620014,1.7286621906255824,1.7286621906255824,rut,rut,rut
"['Ge', 'Hf', 'Mn', 'Zr']",0.1058525268111109,0.0630445572754197,0.1525133261561535,0.1045138836384838,0.0682649803238034,0.15429815795083,0.0807719721233982,0.0478095266630497,0.1390810902015857,2.0687790353488977,2.170451090663886,1.7292502970758963,1.7292502970758963,rut,rut,rut
"['Ir', 'Mn', 'Rh', 'Sn']",0.0532992617862371,0.0769302930352785,0.1228081285012239,0.0543495027863514,0.0762193194712414,0.1233547620776436,0.0494867723738966,0.0674170888115273,0.0717298454945671,2.1538744451928236,2.1425112109064033,1.7297475987601316,1.7297475987601316,rut,rut,rut
"['Ge', 'Hf', 'Mn', 'Sn']",0.0857167580214152,0.0541627379974517,0.1435355654847194,0.0861899742973781,0.0581313193072285,0.1424183808081496,0.0731240461748352,0.0606286376724514,0.1031661939821768,1.8610162120318188,1.9192969398365682,1.7304661683771412,1.7304661683771412,rut,rut,aPbO2
"['Ge', 'Hf', 'Mn', 'V']",0.1045915498582986,0.0687305118046996,0.1482985825739993,,,,0.0721729854152432,0.0579132896718194,0.113367662292517,2.1413739224390693,,1.73515720486758,1.73515720486758,rut,rut,rut
"['Ge', 'Pb', 'Sn', 'V']",0.1370962443852225,0.0704184133720799,0.1753340264456202,0.1446872499562782,0.0724089995863608,0.1588461701131525,0.1141206475452357,0.050621894625399,0.133844483768124,2.343557538291205,2.2720867968786713,1.7372518111964312,1.7372518111964312,rut,rut,rut
"['Mn', 'Ru', 'Sn', 'Ti']",0.0795614247543909,0.0496543854479516,0.1468414742461252,0.0823726109685017,0.0460732921659744,0.1477105182577194,0.0675082012147349,0.0617437052046311,0.1009793845046136,1.8131058833855564,1.7660074144978222,1.7409954227128936,1.7409954227128936,rut,rut,bad
"['Hf', 'Pt', 'Ti', 'V']",0.0796316510758946,0.0585015772369237,0.1403907207190906,0.07758407922461,0.0604075216338427,0.1418278887527764,0.05957362659969,0.0618710253128596,0.1006230285202116,1.9123162378124416,1.9543185339339693,1.7416878784549703,1.7416878784549703,rut,rut,aPbO2
"['Hf', 'Mn', 'Sn', 'V']",0.1029392284231163,0.0691759062300938,0.1113706357622978,0.103683191146969,0.071591935893555,0.1134784068297412,0.0858032437374771,0.0681366196638036,0.071197420390404,1.9415417993249726,2.0003392117943752,1.74347303076381,1.74347303076381,rut,rut,rut
"['Ge', 'Ir', 'Rh', 'Ti']",0.0503296331100699,0.0429262941137194,0.2169043436451474,0.0509393233648478,0.0463546359760118,0.2063683900860091,0.0432189981796805,0.0489814521847267,0.139025899748912,2.2802045343134907,2.23040830530306,1.7470642371801088,1.7470642371801088,rut,rut,aPbO2
"['Rh', 'Ru', 'Sn', 'Ti']",0.0583787145791705,0.0417649570068494,0.2023898564249906,0.0613514596216943,0.040330482536008,0.1994600009829854,0.0494025991273569,0.0498038219675981,0.1379059439220435,2.1458995183835183,2.105895264706718,1.7521589428700066,1.7521589428700066,rut,rut,bad
"['Mn', 'Pb', 'Pt', 'Ru']",,,,0.1066712312362276,0.0752418013574781,0.1138477678903484,0.0940093406619647,0.0646653064356325,0.091705320513217,,2.0755269920236565,1.7546187371728972,1.7546187371728972,rut,rut,rut
"['Hf', 'Ir', 'Rh', 'Ti']",0.0572790579854304,0.0557142376488627,0.1969241169886366,0.056589598049281,0.0527901412908411,0.1925339580972327,0.0490807348855223,0.0563049854800625,0.1215916705111652,2.2737724737478247,2.2003252238716415,1.7548782922986856,1.7548782922986856,rut,rut,bad
"['Ge', 'Hf', 'Sn', 'V']",0.0931894661545228,0.0515180536722859,0.1706653590014646,0.092371195194399,0.0556045050979251,0.1743284033579506,0.0711720595965747,0.0547614717157531,0.126890656757542,2.0157382714624443,2.1022559969319894,1.760877267014422,1.760877267014422,rut,rut,aPbO2
"['Hf', 'Rh', 'Sn', 'Zr']",0.0562521588949687,0.036442354745362,0.1835850873697806,0.0579210094795426,0.0345206639561935,0.1849456128220827,0.0342259931951593,0.0438733229614086,0.1511945684432936,1.9310938839633642,1.92288644270541,1.7608829470222838,1.7608829470222838,rut,rut,bad
"['Mn', 'Rh', 'Ru', 'Zr']",0.0743264571238776,0.058817819925069,0.1627475666229738,0.074608236013282,0.059508899184322,0.1505069199281461,0.0632245349074764,0.0572564418092488,0.1201341179907,2.068459153970142,1.9960423985542488,1.763134880541673,1.763134880541673,rut,rut,rut
"['Ge', 'Rh', 'Sn', 'Ti']",0.0697955497186002,0.0361939316878832,0.2125232959624607,0.0721748348847021,0.0392215252151954,0.2005586618407644,0.0564732709732177,0.0490523912506906,0.1412986656908845,2.1760833706442804,2.1034587501137905,1.7642562444868841,1.7642562444868841,rut,rut,aPbO2
"['Mn', 'Rh', 'Ti', 'V']",,,,0.076137369176076,0.0565965901023272,0.1447347220815151,0.0574467293668861,0.0654885348154905,0.0927737516150406,,1.9090399007334102,1.7764973755161841,1.7764973755161841,rut,rut,bad
"['Ge', 'Hf', 'Mn', 'Pt']",0.0710468956489427,0.0599451627676216,0.1517787424420813,0.0730365145086033,0.0532607958254915,0.1482227874611137,0.0597098572531158,0.0614112840546895,0.1090221136979305,2.0118019265850893,1.8789808748458798,1.7770676383791386,1.7770676383791386,rut,rut,bad
"['Ge', 'Pt', 'Sn', 'Ti']",0.0695170901769835,0.0383557635261117,0.1630847231302299,0.0678349486352315,0.0422199358110754,0.16641160566492,,,,1.7829411866880795,1.857360033405409,,1.7829411866880795,aPbO2,aPbO2,aPbO2
"['Ir', 'Mn', 'Ru', 'V']",,,,0.0618327068050514,0.0687646379226512,0.1077565223163494,0.0474426280868413,0.0695226463969057,0.0741625432481702,,1.9151287184624468,1.784479066486673,1.784479066486673,rut,rut,bad
"['Rh', 'Sn', 'Ti', 'V']",0.0838818866914144,0.0433468149188012,0.1695252542934238,0.0846996804010372,0.0442674232421337,0.1794615366022345,0.0697080900059283,0.0562218879105377,0.1267200897355369,1.8963971224537646,1.9871500515860403,1.7852968484891105,1.7852968484891105,rut,rut,aPbO2
"['Mn', 'Ru', 'Sn', 'Zr']",0.0895500554611739,0.0705398832270797,0.1454547524802034,0.0908669059887673,0.0637557687452825,0.1491046269118943,0.0715387633339094,0.0581469851174647,0.1213854646096788,2.156852382498095,2.058885276587803,1.786835186023106,1.786835186023106,rut,rut,rut
"['Rh', 'Ru', 'Ti', 'V']",,,,0.0578684592253566,0.0456126918330205,0.1915610347606291,0.0474996158840065,0.0526966726417198,0.1364912071431492,,2.101009143703888,1.7891566397812442,1.7891566397812442,rut,rut,bad
"['Ir', 'Mn', 'Rh', 'V']",,,,0.0697852413422754,0.0705859149758623,0.083285803275678,0.0590187737731574,0.0743860156464831,0.0370449766178344,,1.8425086915819315,1.791336575570314,1.791336575570314,rut,rut,bad
"['Mn', 'Pb', 'Sn', 'V']",0.1405737765965046,0.0669775300110235,0.0899779401746014,,,,0.1187880274382783,0.0691192291517826,0.0813685128881998,1.794628361682462,,1.8034761012513525,1.794628361682462,aPbO2,rut,aPbO2
"['Pt', 'Sn', 'V', 'Zr']",0.0785912894532012,0.0568694779073675,0.147752280842579,0.0793419342655542,0.0509459690172745,0.1481708968101793,0.0597613354831048,0.0613484863463042,0.1132832909112524,1.9338976817248594,1.8424494215099305,1.7993483735439735,1.7993483735439735,rut,rut,bad
"['Mn', 'Pb', 'Ru', 'V']",,,,0.1455976107279355,0.0787128395254255,0.0989619059843613,0.128042165335417,0.0713173003725151,0.0676068229245858,,2.0796876256655077,1.8008298073625626,1.8008298073625626,rut,rut,rut
"['Ce', 'Pb', 'Sn', 'Zr']",0.088471709032696,0.0455236364877829,0.153673194274277,0.0858289300477539,0.04792215688248,0.1585747806215502,0.0586821920746671,0.0528384295256968,0.1658220743681768,1.8027809412194908,1.87370372918654,1.998896858566714,1.8027809412194908,aPbO2,aPbO2,aPbO2
"['Ge', 'Rh', 'Ru', 'V']",,,,0.0534908095220547,0.0462279795711811,0.2074476996841818,0.0482064696340758,0.0509185082043808,0.1426833710033692,,2.237806421800692,1.8032058043887187,1.8032058043887187,rut,rut,bad
"['Hf', 'Pt', 'Rh', 'V']",0.0701107918742925,0.0586985629652971,0.1650319610367008,0.0690503379060558,0.0625774321758623,0.1714968028776775,0.0562155777556825,0.0602366945319261,0.1181015117077572,2.082568322335057,2.1891645123355796,1.8058455831377804,1.8058455831377804,rut,rut,aPbO2
"['Ge', 'Mn', 'Rh', 'Sn']",,,,0.063421193769934,0.05050351840236,0.1942462836781429,0.0579627775636084,0.0534221644457884,0.1372892703959349,,2.183659608345871,1.8064904635444303,1.8064904635444303,rut,rut,bad
