Formula,sigma bond length_aPbO2,Cation sigma_aPbO2,DeltaH_aPbO2,sigma bond length_bad,Cation sigma_bad,DeltaH_bad,sigma bond length_rut,Cation sigma_rut,DeltaH_rut,rho_aPbO2,rho_bad,rho_rut,Min_rho,Min_Crystal_rho,Min_Crystal_DeltaH,Min_Crystal_sigma
"['Ce', 'Ge', 'Sn', 'Ti', 'V']",0.1424496081926584,0.076060368779158,0.3218989917165927,0.1410521704020952,0.0733887307725593,0.3328531554261886,0.1287927427951743,0.0823900711872558,0.3245073581493741,3.5234419208050727,3.581587395378597,3.6226659370639567,3.5234419208050727,aPbO2,aPbO2,bad
"['Ce', 'Ge', 'Mn', 'Ru', 'V']",0.1498034792605289,0.0863774630084692,0.3053243208410016,0.1512760170751437,0.0925085113475271,0.3190691251738805,0.1244171324410478,0.0995177913875224,0.3114266293048253,3.5253321181500312,3.7149407217012063,3.7582619175070606,3.5253321181500312,aPbO2,aPbO2,aPbO2
"['Ce', 'Nb', 'Rh', 'Sn', 'Zr']",0.118392083383941,0.0700636397425735,0.3549172801819559,0.1039977939727789,0.0610929834536434,0.3417921633114353,0.0946710039500631,0.0745236841054658,0.3511692505339333,3.729217230830076,3.527020171044046,3.7459607030107755,3.527020171044046,bad,bad,bad
"['Ge', 'Nb', 'Pt', 'Ru', 'Zr']",0.0845058595437071,0.0636819268724123,0.3830030462167968,0.0843418100576658,0.073387763478902,0.381100717804199,0.0684836303386381,0.0616263852364685,0.3413403203370649,3.9074719735734886,3.98518850509827,3.528317790436048,3.528317790436048,rut,rut,rut
"['Ce', 'Ge', 'Rh', 'Sn', 'Zr']",0.119465473054452,0.0650767944078189,0.3563999730034531,0.1184505608630234,0.0635269330757204,0.3518761427454642,0.0957792283850876,0.06137949777041,0.3417365444791521,3.6911463433185374,3.6372072405155578,3.5293170336356847,3.5293170336356847,rut,rut,rut
"['Ce', 'Ir', 'Rh', 'Ru', 'Ti']",0.1244298813591441,0.056997159738052,0.3798038613407762,0.1096296050042161,0.05725983911697,0.3704898863054275,0.1220186240939538,0.0606644862028513,0.3428503006938065,3.821240747267484,3.741530310047262,3.531995439310109,3.531995439310109,rut,rut,aPbO2
"['Ce', 'Mn', 'Nb', 'Pt', 'Ru']",0.1175027420808967,0.0804218682456101,0.3250750268629218,0.1378685173410052,0.0900259247398065,0.3273152760923807,0.1112148975768049,0.079009376478419,0.3185647394443009,3.602445401701309,3.7443994261512463,3.532769032300674,3.532769032300674,rut,rut,rut
"['Ir', 'Nb', 'Pb', 'Ru', 'Sn']",0.1130270214341955,0.084309014070362,0.3334945805845229,0.1139630137341224,0.0846406096654181,0.3310713880394736,0.1060526845948481,0.0869073259653088,0.3054575434119705,3.718398383802563,3.703372494912663,3.5336113163803837,3.5336113163803837,rut,rut,aPbO2
"['Ce', 'Pt', 'Ru', 'Ti', 'Zr']",,,,0.1123133684364988,0.0733483421813878,0.3335144604338104,0.0999977000032476,0.0741264916161983,0.3260680337869594,,3.586576609082072,3.5344166940290784,3.5344166940290784,rut,rut,bad
"['Ce', 'Ir', 'Rh', 'Sn', 'Zr']",0.0926131358060299,0.0663767665426041,0.3615598681149229,0.0939304613867702,0.0633553348268562,0.3660462580377349,0.0849012898858629,0.0718819951531299,0.329370360305753,3.7481135653218742,3.7575355303471794,3.5356979053887634,3.5356979053887634,rut,rut,bad
"['Ce', 'Hf', 'Mn', 'Pb', 'Rh']",0.1166685776874529,0.0680652594887955,0.3373167219782246,0.1189736099027788,0.069730385251101,0.3323494393588689,,,,3.5598934656939263,3.536373415852495,,3.536373415852495,bad,bad,aPbO2
"['Ce', 'Ge', 'Mn', 'Rh', 'Sn']",0.1239212173539453,0.0818734121680071,0.3736854668306833,0.1220056265448694,0.0761633642037797,0.3786509188106677,0.1072258226652932,0.0714794904198034,0.3300576167457748,4.015044003970993,3.993532961945883,3.5368269965546366,3.5368269965546366,rut,rut,rut
"['Ce', 'Ge', 'Hf', 'Rh', 'Zr']",0.1222627010575129,0.0635612992885936,0.3401670215324309,,,,0.0992692064880663,0.0845148990707961,0.335839214517312,3.5374114882324945,,3.7396547666352817,3.5374114882324945,aPbO2,rut,aPbO2
"['Ce', 'Ge', 'Hf', 'Pt', 'V']",0.1351758035198532,0.0817601034257236,0.3163129096356307,0.1372217193633806,0.0857792147099376,0.3212015086752252,0.111779590893481,0.0834766181036522,0.3120468803129917,3.54971023851244,3.640391241854045,3.538506475198958,3.538506475198958,rut,rut,aPbO2
"['Ce', 'Pt', 'Rh', 'Ru', 'V']",0.1153276637884904,0.0739899665310812,0.3288445994277744,0.1129115338269042,0.0726974977411273,0.328740110397846,,,,3.5555645831537204,3.5397978923526714,,3.5397978923526714,bad,bad,bad
"['Ce', 'Ge', 'Pb', 'Sn', 'V']",,,,,,,0.1486665457015457,0.0933437865286506,0.295270006919857,,,3.548396787272588,3.548396787272588,rut,rut,rut
"['Ce', 'Rh', 'Ru', 'Ti', 'Zr']",0.1177195291552315,0.0564794903363572,0.3542567956805904,0.1190651692337592,0.061854452356263,0.3558560052803507,0.1074077964899289,0.0607811056549214,0.3446849786420848,3.5925550255750465,3.6554077394474165,3.5489055131902147,3.5489055131902147,rut,rut,aPbO2
"['Ce', 'Ge', 'Hf', 'Ir', 'Mn']",0.1297641313572675,0.0827590236298822,0.3475448060670977,0.1342568555500355,0.0833349781338276,0.3326685714568647,0.1206295022987435,0.0698489999853874,0.333892062832988,3.811872933572679,3.699539776172003,3.5505345598278613,3.5505345598278613,rut,bad,rut
"['Ce', 'Hf', 'Rh', 'Ru', 'Ti']",0.1121018109510142,0.0586507769524541,0.3472694752820452,0.1132416391076588,0.0601342625225049,0.3506734037846776,0.1049461145871623,0.0682332837712379,0.3373955729810554,3.551243594610928,3.5944794668724915,3.5623497747865547,3.551243594610928,aPbO2,rut,aPbO2
"['Ge', 'Nb', 'Ru', 'Ti', 'V']",0.0819992306790783,0.0593320977779709,0.3794774854694281,0.0795795837120227,0.0536709169660949,0.3781095464178321,0.0691194087271744,0.0747501208422071,0.3279333426959283,3.8381580633661274,3.779238961429388,3.5569734608221713,3.5569734608221713,rut,rut,bad
"['Ce', 'Ir', 'Rh', 'Ti', 'V']",0.1223071545654097,0.0670204247403118,0.3574669775838586,0.1255064214152896,0.0710729976279979,0.3577666196994144,0.139435778333591,0.0739137291860228,0.3296117543164442,3.7195890653433485,3.763852243050786,3.560973743492054,3.560973743492054,rut,rut,aPbO2
"['Ce', 'Ge', 'Hf', 'Mn', 'Pb']",0.1400674616854124,0.0769003486168383,0.3333164244403143,0.1550794700482502,0.0748861621054222,0.3283906621958884,0.1374323676741128,0.073597309228701,0.3328348855672139,3.626235691022065,3.562306737894794,3.583824109956615,3.562306737894794,bad,bad,rut
"['Ce', 'Ge', 'Ir', 'Mn', 'Sn']",0.1286594708473747,0.0775945592980019,0.3534899772233323,0.1280404721449173,0.0790715304724225,0.349962555782681,0.1095247352465363,0.0761765793153894,0.326564959124331,3.799715997014006,3.7877359972407785,3.562691969635897,3.562691969635897,rut,rut,rut
"['Ce', 'Hf', 'Ru', 'Ti', 'V']",0.1266109243082223,0.0624007531722251,0.3444684599379286,0.130559378813511,0.069598523252951,0.3373773379946215,0.1073994987826845,0.069340350757522,0.3586027514577779,3.562697771006095,3.576902811479036,3.7528590332848206,3.562697771006095,aPbO2,bad,aPbO2
"['Ce', 'Ge', 'Mn', 'Ru', 'Zr']",,,,,,,0.1266498798478275,0.0745591523270269,0.3290021648737209,,,3.5634820213958642,3.5634820213958642,rut,rut,rut
"['Ce', 'Hf', 'Ru', 'Sn', 'V']",0.1109234798034745,0.0698655881540027,0.3432129824958139,0.1100746547073398,0.069408024428328,0.3533296982770906,0.0908742615446417,0.0675838842126748,0.3391090964297262,3.6286560895087407,3.7089559217706323,3.569860183970388,3.569860183970388,rut,rut,rut
"['Ce', 'Ir', 'Rh', 'Ru', 'V']",0.1333787048691761,0.0632144921468192,0.3444741914986856,0.1147963979091764,0.0612228079861493,0.3602619545411166,,,,3.570741745437583,3.6875968064102116,,3.570741745437583,aPbO2,aPbO2,bad
"['Ce', 'Ge', 'Pb', 'Rh', 'Ti']",0.1459855681070191,0.0623621689077452,0.3577015958726989,0.1498837555749142,0.0676221907029328,0.354114514944628,0.1299898151589393,0.0663172052833151,0.3409913320320541,3.6761328597700067,3.6971671800918524,3.57250125170644,3.57250125170644,rut,rut,aPbO2
"['Ce', 'Ge', 'Rh', 'Ti', 'Zr']",0.1407736876145748,0.0726292058894404,0.3328104727679566,0.138796430539593,0.0672329572697546,0.3412978717709699,0.1066718550061318,0.0747701216414343,0.3400539864365178,3.57258614390894,3.584625962258823,3.6567144831800227,3.57258614390894,aPbO2,aPbO2,bad
"['Ce', 'Ir', 'Rh', 'Ti', 'Zr']",0.1143682409606891,0.0700212325127608,0.3660068796385808,0.1144190647016223,0.0659982121264005,0.3618560843838445,0.102920199314284,0.0675310950441826,0.3396729058318321,3.8226383715709376,3.7469181049451916,3.5740527134945426,3.5740527134945426,rut,rut,bad
"['Ce', 'Pt', 'Ru', 'Ti', 'V']",0.1246592290270332,0.0695275750193347,0.3419471782682734,0.1222673186567594,0.0723830266732735,0.3525824336699628,0.1054393243921299,0.073595019897485,0.3316815723522751,3.6144105690724713,3.7342922851344067,3.574305305190248,3.574305305190248,rut,rut,aPbO2
"['Ce', 'Ir', 'Pb', 'Ru', 'Sn']",0.1361746521844782,0.088428224867239,0.3380612104615046,0.1185277686827612,0.076596916962973,0.3408022565053364,0.1141566122761677,0.0762213902233986,0.3280093255946077,3.807279796966148,3.6838849880909916,3.574969604174314,3.574969604174314,rut,rut,rut
"['Hf', 'Ir', 'Nb', 'Pb', 'Ru']",0.1382901853446423,0.0850324931585641,0.3255867752352863,,,,0.1222615395457928,0.0858701995069483,0.3126835497199473,3.665072287239996,,3.575255120703105,3.575255120703105,rut,rut,aPbO2
"['Hf', 'Ir', 'Nb', 'Pt', 'Sn']",0.056586383044902,0.0706149927475538,0.3528673602832704,0.0538526606210668,0.0723914492415992,0.3599692605190149,0.0488246235515502,0.0784931000787001,0.3246974698337148,3.7177546113287896,3.796351153367415,3.5755907432908214,3.5755907432908214,rut,rut,aPbO2
"['Ce', 'Mn', 'Nb', 'Rh', 'V']",,,,0.1423825876054875,0.0945528973061209,0.2968806100956854,0.1353802981999292,0.1013584090655663,0.2937635771737021,,3.5780487824969356,3.658290244299069,3.5780487824969356,bad,rut,bad
"['Ge', 'Ir', 'Nb', 'Pt', 'Sn']",0.065323118397022,0.0771370209489633,0.3904148875364349,0.0654974878175018,0.0686110365396307,0.3888169493671178,0.0580816889310642,0.0667454377652256,0.3411397579049414,4.102891299688955,4.003748708426251,3.5782025999625557,3.5782025999625557,rut,rut,rut
"['Ce', 'Ir', 'Mn', 'Ru', 'Zr']",0.1210742086484959,0.0853651343331567,0.3442605874147247,0.1227869623140163,0.0826948628039506,0.3276136564503176,0.1112655263245637,0.0790839421990094,0.3242236637202424,3.817511669698798,3.651216152147864,3.5790410772965346,3.5790410772965346,rut,rut,rut
"['Ce', 'Hf', 'Ir', 'Pb', 'Ru']",,,,0.1330088039273619,0.0762828776675699,0.3576021784945716,0.1170640205616475,0.0668288961584255,0.3415986012935583,,3.8189638772724925,3.58294965855724,3.58294965855724,rut,rut,rut
"['Ce', 'Ge', 'Hf', 'Pb', 'Ru']",,,,0.1469834605598207,0.0815656246666168,0.3383763175747852,0.1307407673934374,0.0676771518686837,0.3409094280871961,,3.7233572755747097,3.5860121950154977,3.5860121950154977,rut,bad,rut
"['Ce', 'Nb', 'Pt', 'Rh', 'Ti']",0.1159292558979273,0.0633004642881188,0.3589606137450829,0.1202154144904277,0.0703424597190639,0.3631438457460348,0.1108357398099569,0.072138642198324,0.3351741075273224,3.6959079527592755,3.8016621414234772,3.586604451697154,3.586604451697154,rut,rut,aPbO2
"['Ce', 'Ge', 'Ir', 'Mn', 'Ti']",0.1336412972818824,0.0770385685301977,0.3529372463134955,0.1386029970224335,0.0779918048107708,0.3472251816901057,0.118556004664041,0.0779366576958258,0.3271479574817128,3.7888328928536805,3.752748508914707,3.5885797461803235,3.5885797461803235,rut,rut,aPbO2
"['Ce', 'Ge', 'Mn', 'Rh', 'Ti']",0.1319143256717998,0.0709134549066337,0.3663544059523744,0.1309047058636125,0.0767244122641631,0.3530018445058701,0.1076243901977339,0.0787086060736805,0.3263057038657493,3.8347473415218407,3.7858085497269953,3.5911801805118704,3.5911801805118704,rut,rut,aPbO2
"['Ce', 'Hf', 'Nb', 'Rh', 'Sn']",0.0983435480805032,0.0630756403140131,0.3603802964522472,0.1027049601873607,0.0601774026544948,0.3503985881227223,0.093181991415323,0.076163543445765,0.3461530594131673,3.705998695987359,3.592505628926503,3.7228975230079575,3.592505628926503,bad,rut,bad
"['Ce', 'Ge', 'Ir', 'Mn', 'Zr']",0.134880163752721,0.0899399405769398,0.3411121086062792,0.1351436142775756,0.0849963643101409,0.344438463868255,0.1145125920850208,0.0748761320091962,0.3323594481751115,3.8509134368262137,3.8143419664258293,3.5946754648342973,3.5946754648342973,rut,rut,rut
"['Ge', 'Hf', 'Ir', 'Nb', 'Pb']",0.1335571438336167,0.0902986320371294,0.317115095854313,,,,0.1148974553394615,0.0893013066192719,0.3096227819026403,3.669492208188019,,3.5984597208204123,3.5984597208204123,rut,rut,rut
"['Ce', 'Ir', 'Mn', 'Nb', 'Rh']",0.114446910464155,0.0801479040234644,0.3386127666744862,0.1130168170139567,0.0772460196970825,0.3446341283851886,0.10974426922733,0.0897129808021488,0.3093085864747927,3.7080542853150975,3.7228471040988658,3.6017757307719616,3.6017757307719616,rut,rut,bad
"['Ce', 'Hf', 'Nb', 'Rh', 'Zr']",0.1051670118878548,0.0677670884465323,0.3440425222519415,0.10607932420522,0.0652179552382204,0.3458561556952467,0.0984256159111525,0.0838540580583787,0.3709486348638727,3.6133843525799225,3.6025465799104572,4.015349956417193,3.6025465799104572,bad,aPbO2,bad
"['Ce', 'Ge', 'Ir', 'Mn', 'Rh']",0.1058890970759863,0.0835747585548542,0.3601339461114939,0.1212131566026931,0.0850935103404111,0.3786100580493773,0.1064128730021055,0.0806626130707574,0.325003079794498,3.9237684069714014,4.092556223973671,3.6048721231248257,3.6048721231248257,rut,rut,rut
"['Ir', 'Nb', 'Pt', 'V', 'Zr']",0.0777490826645734,0.0723389035833268,0.356801583919961,0.0753732904376726,0.0753468370883796,0.3525520341424915,0.0631041594447406,0.0794073747453033,0.3269592026941701,3.7691824126526567,3.7666068156317865,3.605006135310619,3.605006135310619,rut,rut,aPbO2
"['Ge', 'Ir', 'Nb', 'Ti', 'V']",,,,0.0773296009289361,0.0617047230701299,0.4068461164710371,0.0684013894484561,0.0620539492505505,0.3499609188212716,,4.098744252088143,3.6065073666677026,3.6065073666677026,rut,rut,bad
"['Ce', 'Pt', 'Ru', 'V', 'Zr']",0.1202619976177884,0.0796279627896818,0.3362622313846863,0.1183364523213468,0.0890003827581957,0.3439348483802497,0.0978176228858252,0.0766879969430277,0.3312167172818512,3.682753489926515,3.860981039484126,3.606615932454747,3.606615932454747,rut,rut,rut
"['Ce', 'Hf', 'Nb', 'Rh', 'Ti']",0.1269161060338409,0.0710502184868383,0.3535968770701444,0.1380502708391547,0.0651522726932587,0.3489054818191036,0.1145181516048924,0.0697169178537064,0.340810903908708,3.728510848051914,3.62786381079388,3.6069226560339707,3.6069226560339707,rut,rut,bad
"['Ce', 'Hf', 'Nb', 'Pt', 'Rh']",0.0987923555288654,0.0720153012068923,0.3581599989558534,0.1020859109404187,0.0689603890494555,0.3530298575462275,0.0950766260396653,0.0810465100349474,0.3248476935559729,3.7771392774414068,3.7017588289725496,3.608432729882765,3.608432729882765,rut,rut,bad
"['Ce', 'Nb', 'Pt', 'Rh', 'V']",0.1165271616473952,0.0716415860517876,0.3698744268913003,0.1178461098258737,0.068032448694362,0.3561338841507563,0.0979563999147619,0.0728187718051424,0.3374996338425831,3.8720752712724873,3.718502049058494,3.6135067943091697,3.6135067943091697,rut,rut,bad
"['Ce', 'Ir', 'Mn', 'Ru', 'Ti']",0.1241293403188966,0.0789865955319624,0.3468126824382274,0.1241985164945372,0.0761787933056723,0.3566954551915423,0.0507425809565861,0.0826320576443023,0.3230511956548447,3.76096616129839,3.81027671788769,3.614192356448635,3.614192356448635,rut,rut,bad
"['Ge', 'Ir', 'Nb', 'Rh', 'Zr']",0.0818084745198608,0.0638290222306042,0.3807230921423148,0.0839065400102325,0.0712552966353604,0.376323015985087,0.0723783893003451,0.0684934121234594,0.3435478398037183,3.8890129115136607,3.9228554890154133,3.6168505875804913,3.6168505875804913,rut,rut,aPbO2
"['Ce', 'Ge', 'Mn', 'Nb', 'Sn']",,,,,,,0.1311945195125027,0.0993803212116906,0.2924969644035791,,,3.618799100980255,3.618799100980255,rut,rut,rut
"['Hf', 'Nb', 'Ru', 'Sn', 'Ti']",0.0838285268665331,0.058138882506001,0.3850396592711064,0.0855476691226733,0.055119183415153,0.3764457377396269,0.0696436170988834,0.0645257993154742,0.3489300046563613,3.8768891253987086,3.7761417659184677,3.6218208713397817,3.6218208713397817,rut,rut,bad
"['Ge', 'Ir', 'Nb', 'Sn', 'V']",0.0757385172908371,0.0690389473969267,0.3978556643688122,0.075476686524523,0.06958683416517,0.3951278861147201,0.0692546769640746,0.0707613939224632,0.3415395810830077,4.085741889270678,4.067417264342363,3.62433965577177,3.62433965577177,rut,rut,aPbO2
"['Ce', 'Hf', 'Nb', 'Pb', 'Ru']",0.1622265257332831,0.0900374486000463,0.3119473809800247,,,,0.1670891661669009,0.0990406985300166,0.3517677431395846,3.626386040672683,,4.05508264196406,3.626386040672683,aPbO2,aPbO2,aPbO2
"['Ge', 'Hf', 'Ir', 'Nb', 'Pt']",0.0690091810126797,0.0692007383798933,0.3709653407435539,0.0688470243343991,0.0654433122168254,0.3753786276902658,0.0585063529532336,0.0735627145026841,0.3382040832468121,3.8565291643689568,3.8577948077118145,3.6277255221888525,3.6277255221888525,rut,rut,bad
"['Ce', 'Rh', 'Ru', 'V', 'Zr']",,,,0.1235483654488807,0.0735085483251122,0.3572740534739786,0.1118912743090563,0.0701080774038439,0.3430055795744273,,3.78573986158668,3.629526702137838,3.629526702137838,rut,rut,rut
"['Nb', 'Pt', 'Ru', 'Sn', 'Zr']",0.0701512983741746,0.0676742561717324,0.3655088499968293,0.0722175293068355,0.063097207749615,0.3574486983182261,0.0571438957600435,0.068573541667256,0.3452150331648944,3.794727479464366,3.6809467803401916,3.631741275452951,3.631741275452951,rut,rut,bad
"['Ce', 'Ru', 'Sn', 'Ti', 'V']",0.1239764418717671,0.0658194507928062,0.3534843404481861,0.1285313917196008,0.0702644545252679,0.3590856768188516,0.1160506871401783,0.0668181888754515,0.3474816096803224,3.6735940441416464,3.766518102864616,3.63265006716795,3.63265006716795,rut,rut,aPbO2
"['Ce', 'Ir', 'Rh', 'V', 'Zr']",0.1201439314328615,0.082760717608054,0.3601986907462354,,,,0.1062166421101481,0.0732678878912061,0.3395907029044472,3.914657931319154,,3.635872168281331,3.635872168281331,rut,rut,rut
"['Ce', 'Hf', 'Ir', 'Rh', 'Ru']",0.096288995859605,0.0676542921074425,0.3781689079602109,0.0962795955188813,0.0683668572760931,0.3828807759031612,0.0844934667331604,0.0649574231172121,0.3502467377767722,3.9029714118441348,3.950341226095822,3.637360524653606,3.637360524653606,rut,rut,rut
"['Ce', 'Ir', 'Sn', 'V', 'Zr']",0.1135737923166089,0.0713155251913029,0.3475033352909228,0.1129374600680768,0.0741729491580178,0.3533245751331485,0.1005791719048286,0.0756680727349644,0.3369734168332108,3.680230136257527,3.7600194629206576,3.6417053348100663,3.6417053348100663,rut,rut,aPbO2
"['Ce', 'Ge', 'Hf', 'Pb', 'Rh']",0.1314056932227964,0.0655482394096401,0.3643727388626516,0.1314363561632927,0.0601389564539304,0.3565702089335943,0.1180158173935989,0.0700173444095716,0.3500265227674205,3.7640950016125165,3.6455936732787833,3.687515169935379,3.6455936732787833,bad,rut,bad
"['Nb', 'Ru', 'Sn', 'V', 'Zr']",0.0839501213104034,0.0652409855679221,0.3571579654684392,0.0837623336699743,0.0615180305255349,0.3588488020843378,0.0678072670331381,0.0719125627623174,0.3431015051089041,3.699250370796626,3.678109539676128,3.649970390087831,3.649970390087831,rut,rut,bad
"['Ce', 'Hf', 'Ru', 'V', 'Zr']",0.1207784844004043,0.0724744734540062,0.3423657753342077,,,,0.101281136807729,0.0755696120873419,0.3590529087288822,3.6500462509109677,,3.823118111465176,3.6500462509109677,aPbO2,aPbO2,aPbO2
"['Ce', 'Ge', 'Rh', 'V', 'Zr']",0.1496071122241057,0.0955776426990236,0.3575514895740859,,,,0.1348989764955529,0.0726287816800354,0.3422812856113289,4.053565279637455,,3.6510548558454143,3.6510548558454143,rut,rut,rut
"['Ge', 'Nb', 'Pt', 'Ru', 'Sn']",0.069444106779159,0.0675505906470692,0.3767905132438777,0.0694783969454989,0.0656481287041255,0.3763221966026826,0.0577787835876199,0.0753558898239632,0.339697142446186,3.890128577732053,3.8678736101452142,3.6604807447342917,3.6604807447342917,rut,rut,bad
"['Ce', 'Nb', 'Rh', 'Sn', 'Ti']",0.1208741896791188,0.0698389384926017,0.3942148642775961,0.1215676964810314,0.0677116742882814,0.3763085749039405,0.1151853793927505,0.0714610732809649,0.3454745036105734,4.0619697509145976,3.8875542387877675,3.664838012859365,3.664838012859365,rut,rut,bad
"['Ce', 'Ge', 'Pb', 'Rh', 'Zr']",0.1372155180391529,0.0750625791995754,0.3406507991981208,0.1386635545392777,0.0822215241013169,0.3559281206019214,0.1193278007990992,0.0718357572869975,0.3614092981727673,3.66497311335198,3.8734696648496567,3.8025869034682502,3.66497311335198,aPbO2,aPbO2,rut
"['Ce', 'Ir', 'Rh', 'Ru', 'Zr']",0.1035061557606825,0.0689966717291923,0.3887220226595005,0.099216407432264,0.0673447735303079,0.3934244754314491,0.0870945303194425,0.0541146481542565,0.3649339862498223,4.006627935813111,4.03156308121259,3.6662442386093232,3.6662442386093232,rut,rut,rut
"['Ce', 'Nb', 'Sn', 'V', 'Zr']",0.1151639278777671,0.0638010686146553,0.3559746554775948,0.1144292642331411,0.0696731317946493,0.3665720670305596,0.1073601005916908,0.0714975753723511,0.3867855237488037,3.675046495160028,3.8238909831659202,4.014468579103969,3.675046495160028,aPbO2,aPbO2,aPbO2
"['Ir', 'Nb', 'Pt', 'Ti', 'Zr']",,,,0.0783761701187426,0.0641048313814807,0.3782605975070147,0.0707813219180531,0.0664260079989136,0.3529985931073192,,3.870194176906994,3.6755437674481497,3.6755437674481497,rut,rut,bad
"['Ce', 'Nb', 'Rh', 'Ti', 'Zr']",0.125840792700486,0.066122160137767,0.3598088646522477,0.1284772606459533,0.0652634086934511,0.3544654939575842,0.1185711866374864,0.0700295791818344,0.3619354633934698,3.730622578781066,3.6764399445710256,3.7881986414039104,3.6764399445710256,bad,bad,bad
"['Ir', 'Nb', 'Pb', 'Ru', 'Zr']",0.1483798903344863,0.0864804956910687,0.3298815299513663,0.1478143631650331,0.0790251929271302,0.336593547759152,0.135410785902055,0.0837225862985514,0.3384948696843864,3.7176476799344487,3.6781900395591363,3.750922475368607,3.6781900395591363,bad,aPbO2,bad
"['Ce', 'Nb', 'Pb', 'Rh', 'V']",0.1609535726880978,0.1094051535229891,0.2848268567684996,,,,0.1551110746643289,0.1029446579664487,0.293772792789268,3.7243642750745316,,3.682985331368718,3.682985331368718,rut,aPbO2,rut
"['Ce', 'Ir', 'Mn', 'Nb', 'Pt']",0.1113426952157177,0.0932693970705073,0.3544153349184185,0.11231791402901,0.0937394519148646,0.3412490393072417,0.1092134725743265,0.0916197712700352,0.3165456127886912,3.9987773399294886,3.9022041705719395,3.6833779723632847,3.6833779723632847,rut,rut,rut
"['Ce', 'Nb', 'Pt', 'Rh', 'Zr']",0.1028686022699957,0.07333634225774,0.36458150293656,0.1056543500404792,0.0700957764938247,0.3605997109031001,0.097511775181025,0.0739792028105167,0.3448506654878123,3.8451779473822567,3.7775727408168596,3.6874371954739447,3.6874371954739447,rut,rut,bad
"['Ce', 'Ge', 'Pb', 'Rh', 'Sn']",0.1290768853013741,0.0688998147775008,0.3552266667244666,,,,0.1187633819718496,0.0725750726402422,0.3467263863876084,3.7197185517902978,,3.68746401480689,3.68746401480689,rut,rut,aPbO2
"['Ce', 'Hf', 'Ir', 'Ti', 'V']",0.1260224415286846,0.0736667217438543,0.3748410385242877,0.125320220762872,0.0783767160096764,0.3569630230039123,0.1143872916108424,0.069208593262189,0.3517976366264562,3.935108507874759,3.8372737673137056,3.693934304034284,3.693934304034284,rut,rut,rut
"['Ce', 'Ge', 'Hf', 'Mn', 'Ru']",0.1358325086949306,0.074327385870582,0.3453939876441822,,,,0.111260419595593,0.0877595586821963,0.3336867015622701,3.695842733359946,,3.7641884190016515,3.695842733359946,aPbO2,rut,aPbO2
"['Ge', 'Ir', 'Nb', 'Pt', 'Ru']",0.0534887640617241,0.0570477583988202,0.3957531607595086,0.0519236292935333,0.0558768284865136,0.3990237418963517,0.0471367155850835,0.0635239284971189,0.3593325360069286,3.962548610458607,3.9822706220334196,3.7012475484173497,3.7012475484173497,rut,rut,bad
"['Ir', 'Nb', 'Sn', 'Ti', 'V']",0.0793311109047729,0.065241833141754,0.3580451185101069,0.0802819898381098,0.0681231115693983,0.3648305103502153,0.0705870382231298,0.084615631656413,0.3314409310486084,3.7068543888358008,3.793420729427357,3.705983737740321,3.705983737740321,rut,rut,aPbO2
"['Hf', 'Nb', 'Ru', 'V', 'Zr']",0.0850237393667856,0.0637716702942787,0.3745435515399812,0.0854136208457285,0.069321368301289,0.3653787840860083,0.070434045032504,0.068505224241821,0.3542499425026427,3.8349111025899907,3.8101738737765642,3.7073733630556993,3.7073733630556993,rut,rut,aPbO2
"['Ge', 'Hf', 'Nb', 'Ru', 'Ti']",0.0915739332581865,0.0538327379885561,0.401654253214452,0.0938414216467861,0.0508229727241012,0.4067102313738225,0.0742455948826807,0.0611133148509842,0.3627020460253483,3.989999275571425,4.013316756966553,3.7077354371881714,3.7077354371881714,rut,rut,bad
"['Ce', 'Ge', 'Ir', 'Pb', 'Pt']",0.1541589109752479,0.0889643663615519,0.3416139125056688,0.1361501083167825,0.0868807207683237,0.3366479317304126,0.1480782718728598,0.0855146428084987,0.3303925344215755,3.842203766488172,3.776171884787857,3.709195743962264,3.709195743962264,rut,rut,rut
"['Ce', 'Nb', 'Pb', 'Pt', 'Ru']",0.1338429534736277,0.0892574563852406,0.3244962058345493,0.1613059965885767,0.0920633560362834,0.3282045394632519,0.1518168441245001,0.0895052645815332,0.3343290517326238,3.7122425555404654,3.7787829896045317,3.792072403204544,3.7122425555404654,aPbO2,aPbO2,aPbO2
"['Nb', 'Ru', 'Ti', 'V', 'Zr']",0.0960252755162183,0.0617311348748973,0.3673370420591958,0.0975737210646986,0.059353903110579,0.3760614831852557,0.0785112592109614,0.0711162112762586,0.3516018754966659,3.7536181540948093,3.8084217181140274,3.712451211325788,3.712451211325788,rut,rut,bad
"['Ce', 'Ge', 'Hf', 'Ir', 'Pb']",,,,0.1448082500604001,0.0823619263667403,0.3444400238762625,0.130310544234032,0.0691514389712118,0.3541109760205302,,3.781971538541213,3.7128858449879307,3.7128858449879307,rut,bad,rut
"['Hf', 'Ir', 'Nb', 'Sn', 'V']",0.0752504763679601,0.0854252251016065,0.3727989113265366,0.0710142776653234,0.0776130353820405,0.3663425313446723,0.0589000487625824,0.0832985095715173,0.3345257352999383,4.048880842982374,3.9063663987367683,3.7139011831544733,3.7139011831544733,rut,rut,bad
